text,actual_label,predicted_label,prob_negative,prob_neutral,prob_positive,is_correct
making buy year fine,positive,negative,0.7958562544113656,0.13846501605767944,0.06567872953095481,False
best,positive,positive,1.0597356145966005e-12,1.2575433333116802e-12,0.9999999999976827,True
game fantastic playing java edition,neutral,neutral,0.038466826410846436,0.910503006214692,0.051030167374461824,True
love game favourite game offline play game hour,negative,negative,0.9938466978182499,1.830708028183843e-05,0.006134995101468371,True
besr,neutral,neutral,0.02348821668893932,0.941269064402929,0.03524271890813163,True
nice game,positive,positive,0.04395948244899335,3.626988494501355e-06,0.9560368905625122,True
minecraft connection low lagging gameplay tab died long coma due minecraft,negative,negative,0.9229568946629894,0.04014621139452187,0.036896893942488705,True
minecraft download kese kare nahi ho rahi isme bhai koi solution bata please hath jod ke nivedan hai,neutral,neutral,0.08420569185794805,0.8944358374462436,0.021358470695808502,True
bought game cant install frustrating please fix issue mojang say cant install mincraftplay friendstry doesnt work see common way fix problem,negative,negative,0.9780932683815761,0.015805077320801574,0.006101654297622486,True
good popcorn live light accessory light go really like minecraft like best,positive,positive,2.1748039232992304e-08,1.5927881794819253e-08,0.999999962324079,True
indian facing problem joining server disconnected server pls fix,neutral,neutral,0.005751816363767983,0.9763622845569485,0.017885899079283715,True
become laggy crash,neutral,negative,0.4365341108031511,0.37831641863506726,0.18514947056178171,False
net nhi chal raha hai indian server se join nahin ho raha hai koi sa bhi server disconnect sarvar raha hai,neutral,neutral,0.05588591789640544,0.9221709400639095,0.021943142039685077,True
bast game,negative,negative,0.9989673325263889,0.00014937946462729965,0.0008832880089837017,True
beet game,negative,negative,0.9999998499998997,5.000004645258318e-08,1.0000005392615562e-07,True
cant get batea,neutral,neutral,0.19074688570680395,0.7783847772352245,0.03086833705797154,True
like old logo fine still fun,positive,positive,0.44551307445797844,0.013558524508238173,0.5409284010337833,True
im struggling feed dog doesnt show feed easily,positive,neutral,0.19918751878227323,0.7751758274430457,0.025636653774680968,False
mine craft fun game like roblox doesnt egrils furries also love pvping whith cousin,positive,positive,0.09720443247725773,0.0013536781081367934,0.9014418894146056,True
super peaceful game,positive,positive,0.37357814049951316,0.0016524385093691896,0.6247694209911177,True
paid minecraft wont even open tried uninstalling installing wont let download keep saying download minecraft wont work smth im upset,neutral,neutral,0.1347314379202661,0.8457747610080195,0.019493801071714438,True
please minecraft java realeas,neutral,neutral,0.017942745791650047,0.9592803046794748,0.02277694952887501,True
realm problem realm never load still dont even used different device hope fix im mobile,neutral,neutral,0.35536266075422224,0.5872958270787976,0.05734151216698003,True
good,positive,positive,1.4615021671536961e-12,1.1379869151691492e-12,0.9999999999974004,True
favorite game,positive,positive,0.045386968002587603,7.389930799750038e-05,0.9545391326894149,True
armor texture glitch,neutral,neutral,0.10142554174779705,0.8682472981183587,0.030327160133844292,True
yes game fun cant load world get stuck serten point like minute go likesorry unable connect world please check internet internet fine like im world,negative,negative,0.901557396464519,0.02127486358816758,0.07716773994731344,True
im download finished download fir download ka opsan aya mera demag galm ho gaya pagal ho gaya isko zero nehe ho ta lela one e da sak ta ho,neutral,neutral,0.013023578357223233,0.9681022749070652,0.018874146735711382,True
craft,neutral,neutral,0.08076726821556027,0.8432604636066041,0.07597226817783562,True
game good want play game like game person plzz like game,negative,negative,0.9951967126859569,1.1262203302021458e-05,0.004792025110741056,True
jay shree ram buy game r,negative,negative,0.978940934664993,0.00678418271818738,0.014274882616819716,True
new update control layout changed bad,negative,negative,0.9601447274767945,0.0007585912503516044,0.03909668127285408,True
best game ever one game better fcmobile think addons free,positive,positive,6.85041155251008e-07,3.423612334999123e-07,0.9999989725976112,True
old phone kinda laggy want transfer world new phone unfortunately there way transfer via file except subscribing realm,negative,negative,0.7882029370106702,0.01610511625164458,0.19569194673768492,True
play time scale play long time risk headache vomiting fainting,negative,negative,0.6619951738189087,0.14168908804975597,0.19631573813133535,True
quit game middle would save deleted world,negative,negative,0.744468065449674,0.14633819969803394,0.1091937348522923,True
amazing game especially friend,positive,positive,0.05716401761849372,0.00048703660161791346,0.9423489457798884,True
well would play last update wont open tablet matter troubleshooting tip including uninstalling reinstalling,neutral,neutral,0.14948339214357262,0.6982532738420999,0.15226333401432754,True
bad game cant even play friend,negative,negative,0.9998566643617094,3.1549635764427287e-06,0.0001401806747140871,True
minecraft sandbox game could find play store although paid worth game experience amazing play time online offline multiplayer experience awesome play friend main speciality game update frequently game limit creativity survival creative mode game little laggy world infinite doesnt matter star,positive,positive,0.4176095048716101,2.4706502439208396e-05,0.5823657886259505,True
najbola igra na svetu,neutral,neutral,0.02348821668893932,0.941269064402929,0.03524271890813163,True
wanted let guy know phone malig gpu seems bug enchanted armor becomes blocky glitchy literally turn enchanted armor single colored block nonenchanted armor seems work fine enchanted one,positive,neutral,0.2160937205390803,0.6304597888122794,0.15344649064864038,False
hate,negative,negative,0.9993749990637749,0.00036661163032712484,0.0002583893058978758,True
playing minecraft year since beginning realm year ago coz politician playing game favorite game payment system blocked still cant forgive cant even download paid minecraft,negative,negative,0.6424183226833631,0.015543612229824446,0.34203806508681245,True
use good game absolutely un playable everything glitch never able join sever dose actually work game feel half assed awful forever mc fan straight garbage screw microsoft,negative,negative,0.6747543097758154,0.0009104507457809318,0.32433523947840387,True
fun game love creative creating city right,positive,positive,0.0017117579619947993,1.4495198785883504e-05,0.9982737468392194,True
world nice game ever played,positive,positive,0.09622409805223231,0.00018094505598649534,0.903594956891781,True
thanks adding left handed mode back plz dont add remove something essential game,negative,negative,0.4781766166448203,0.2381387160672017,0.2836846672879779,True
best game ever,positive,positive,2.5511569663291125e-08,1.2752044366013824e-08,0.999999961736386,True
best game ever,positive,positive,2.5511569663291125e-08,1.2752044366013824e-08,0.999999961736386,True
fun game could better like maybe dementsons world nether end maybe could add bit diementsons need ore man like couple coalirongolddiamondsnetheriteemerelds thats ore think guy could add couple ore game fun worth like,positive,positive,0.09688485106186234,0.0005004375423540134,0.9026147113957835,True
want bird new animal like crow peacock eagle elephantlion tiger animation tool vfx sadder mob etc thank,positive,positive,0.10468039358589327,0.1313439832875943,0.7639756231265126,True
im experiencing sound delay playing around m reinstalled still even tried hard reset phone still persist need help,positive,negative,0.4861315910156059,0.1994785100918082,0.3143898988925859,False
pay rupee game game install device minecraft please something,negative,negative,0.9900111366708103,0.00016128228073981362,0.009827581048450017,True
mobail caem game,negative,negative,0.9999998499998997,5.000004645258318e-08,1.0000005392615562e-07,True
pay minecraft instead minecraft like crafting building get anything skin free like need pay minecraft pay crafting building pack free get nice furniture also get minecraft texture crafting building need pay download crafting building minecraft waste money,positive,neutral,0.10319670500950225,0.7427375371337755,0.15406575785672225,False
india server problem disconnected server problem,neutral,neutral,0.006014065424050927,0.9562196603457416,0.03776627423020737,True
minecraft plz give feature mic multiplayer mode,neutral,neutral,0.02841581515176402,0.9232749320812353,0.048309252767000696,True
good,positive,positive,1.4615021671536961e-12,1.1379869151691492e-12,0.9999999999974004,True
awesome game,positive,positive,0.022661616137095067,1.0626881119482655e-05,0.9773277569817856,True
minecraft review world endless possibility minecraft gameits creative masterpiece let player build explore survive openended world blocky art style may seem simplistic aesthetic give minecraft timeless charm whether youre building towering castle exploring intricate cave system battling fierce mob game offer perfect balance creativity adventure,positive,positive,0.16329406663312845,0.002827044622970131,0.8338788887439015,True
great game play back feel nostalgic vibe want point several thing bug id stumbled across playing minecraft sometimes heart doesnt fully regenerated even maxed hunger bar heart almost full there one heart whose health missing sometimes changing position item stored inventory bar hotbar wont work restart fix,positive,negative,0.918810105046241,0.019460308330541617,0.06172958662321723,False
need refund buy wrong game,negative,negative,0.9967718923301111,0.0017371550723376326,0.0014909525975515087,True
good one problem cant import custom skin showing allow trusted skin whatsoever skin maybe imported stuck choose model menu nothing appear skin even showed neither button model menu worst thats make picture like profile marketplace menu purple black hope mojang fix,negative,negative,0.5277419353483462,0.06286956312330497,0.40938850152834877,True
send correct one school hindi english meaning day short day happy journey always tough day happy happy birthday dear dear brother please find correct one one power point world good day life good day school school family member friend friend plant,positive,positive,0.00010190192375545491,0.003992992233561073,0.9959051058426832,True
